Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Somalia,SOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.004207164,0.004618944,0.004580883,0.004731876,0.005351914,0.00604204,0.00584831,0.005829337,0.006027381,0.00642051,0.006973453,0.006933946,0.007627471,0.008438128,0.00993403,0.011452669,0.013430496,0.014823249,0.0166479,0.019257792,0.036512779,0.043702925,0.05612898,0.07659987,0.131451812,0.168282144,0.234013867,0.303530317,0.497584282,1.00862557,3.18554421,4.317336658,5.396692599,8.346712957,13.00540954,17.10211314,22.22118201,29.68996718,36.20859102,41.41816952,47.46928055,51.3823569,55.34931466,58.82496014,62.82247949,72.91415825,67.90658448,70.29497465,71.74297372,73.44768128,62.17573739,60.38022765,63.86449525,57.17991742,62.28220193,66.610163,69.32910218,69.74350107,73.21347018,81.89616052,86.29057413,92.66623959,100,104.5724656
Serbia,SRB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.142081665,3.97536491,4.68692705,5.839052031,7.52474865,13.48573044,24.83434251,29.57812751,33.28387925,35.98941135,40.98677897,46.65903174,50.77981095,55.60307309,60.29426317,63.27901548,70.24117221,74.48657989,80.29734146,82.63351767,84.42593856,85.72932957,88.29894158,90.06491989,92.17949212,94.62165816,100,110.5159219,125.8115821
Sub-Saharan Africa (excluding high income),SSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4154956,99.99920289,112.9255023,156.7782499,229.6909612,313.5560891,229.835721,270.492125,,,,,,,,
Sub-Saharan Africa,SSF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,0.106844969,0.100226846,0.103848082,0.125229894,0.126771884,0.125719386,0.126746171,0.120652644,0.12626299,0.125592479,0.15653844,0.197088046,0.196313778,0.197235116,0.227979306,0.222860513,0.286898977,0.415298085,0.553683612,0.771599694,1.097516027,1.375683591,1.919886469,3.367243455,5.865388331,8.801831426,17.53641299,24.39560244,28.29890351,30.53587398,33.58213741,35.99483699,40.1395749,45.69481089,52.47562004,62.4945667,70.82196703,77.62270442,100,113.9533488,121.8905689,136.1282457,144.9326988,155.3715599,162.5539179,169.8748539,181.8569287,189.2780985,206.1610642,229.3838053,250.6437326,263.5878168,305.1836902,371.373382
Suriname,SUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.005609581,0.005785056,0.006004758,0.0061661,0.006178201,0.006326861,0.006554226,0.006778994,0.006889662,0.007092881,0.007312041,0.007705749,0.00803428,0.008902793,0.010706356,0.011828872,0.011806357,0.013595958,0.014623072,0.015651426,0.017435799,0.018204846,0.019558738,0.019651826,0.0195903,0.019406241,0.019649176,0.023040393,0.025320791,0.028392075,0.042562113,0.047813272,0.064499589,0.166056585,0.893822362,3.367510119,3.767656205,3.823933677,4.482094776,7.797643115,12.53415154,17.48893026,24.03910868,29.16376063,32.90778318,38.0215908,52.86374637,56.26034847,64.99259773,69.20647355,74.18695492,84.45772847,93.52443504,93.88335018,95.37016874,100,124.0693638,158.9888172,167.9885283,176.6885006,256.5830763,415.8558239,621.3854277,821.8978461
Slovak Republic,SVK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77162168,33.3443715,37.08381482,42.86069987,48.62481511,53.4343287,55.93523688,58.5805963,61.51177841,65.9984176,72.38784295,76.2788569,79.36527959,83.68757618,88.62957708,90.97521832,93.60944177,94.71190454,97.53939847,96.44444859,96.89824676,98.46777615,99.78614376,100.3190634,100.1860387,100,99.60909006,100.7863436,102.9115726,105.3826933,107.9200764,110.3417286,118.6051625,130.6275644
Slovenia,SVN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.817461739,7.441293709,22.93241694,31.43555518,38.53660705,44.37685246,49.47870015,53.58569779,57.55869578,61.32352697,64.71843715,70.34894516,75.70940101,79.99717101,82.68361588,83.92634889,85.79253489,89.39603694,93.42334226,95.9764534,95.50475825,96.80793845,97.41455577,98.51806594,99.14025979,100,100.8854833,102.1845138,104.4131125,106.8549052,108.1259766,111.0345268,118.2708146,130.1571566
Sweden,SWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.764453694,7.992525076,8.313845933,8.543466144,8.919253278,9.453796633,10.07282945,10.57750229,10.83046519,11.20067334,11.78009624,12.61769502,13.49754776,14.44693427,15.81334651,18.10824293,20.26655832,22.4005396,24.53958217,26.48881224,29.59237655,32.18684148,34.78902059,38.25194129,41.17285265,43.80977081,46.57974138,48.7787473,51.98409944,56.10366617,61.41882691,66.48390789,67.1589464,68.64468438,70.3624639,72.96934324,73.73723631,74.84224866,75.49118499,76.24905115,77.44763846,79.45335373,80.74325659,82.23527592,82.5762524,83.20750886,84.66037277,87.13595059,90.06510685,92.18965283,93.13944547,94.18009257,95.07434942,96.03616672,97.79622818,100,101.65202,103.9153544,106.633905,109.2151387,111.1740901,114.2209643,120.8251487,128.2547713
Eswatini,SWZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,1.311345271,1.404776578,1.540018142,1.928575138,2.127005183,2.216631478,2.517434541,2.780408904,3.074018931,3.491707566,3.778360618,3.910994094,4.504670699,4.718053411,5.240104447,5.553849007,6.326754676,6.397178855,7.940985046,8.170617469,10.65325202,11.5883679,12.88490349,15.12555721,16.78489539,19.57947651,21.08364339,23.47554925,25.21397893,26.56798449,33.30109331,36.27908333,39.51333758,41.88630936,43.50784896,46.36058166,48.23408784,50.65268869,55.93352329,61.39818618,63.36119392,66.74528052,72.58440696,74.31204341,79.00118066,83.52560363,88.96992221,94.21565489,97.51487213,100,104.8640311,105.0401948,115.2983136,117.1664092
Sint Maarten (Dutch part),SXM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.57063571,67.32205777,67.52066853,70.13580919,71.8321671,94.14360248,97.91667583,97.60251545,100.0970577,100,100.7592409,102.0828966,106.8233187,110.5202987,112.7562585
Seychelles,SYC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.217609732,3.264487181,3.284042132,3.283961248,3.427785107,3.511793958,3.249313151,3.315574642,3.428240196,3.508859507,3.610805194,3.667654807,4.684006623,5.27175924,6.375368675,7.236504796,7.897499481,11.35701869,11.30531706,13.22834791,17.33388759,18.60734795,18.92853391,19.53178717,20.14376594,20.6029252,21.78690891,22.58732146,23.47472142,23.97373905,25.50090878,24.97988526,26.14601006,26.937793,27.65326983,27.0800368,25.43349822,25.65595374,28.32719613,28.90978309,29.27171772,31.07390759,32.19665801,34.11134007,42.52801303,42.72306569,43.33927945,48.14100971,63.51066061,81.40921185,79.68357228,80.53170939,88.93703251,93.95328705,100,98.99681358,96.72526391,98.98137149,102.3936374,102.5236264,107.8860515,110.8529826,112.5405983,111.4911466
Syrian Arab Republic,SYR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.917137068,2.900642646,2.820940214,3.455685391,3.52878789,3.424616198,3.684575833,3.71912726,3.87992729,3.756727693,3.790349102,4.099350284,3.756885384,4.484066354,5.727660497,6.399067961,6.842983624,7.613220336,8.302849306,9.902962453,11.37672332,13.54531545,13.78100014,14.35015948,15.9669226,16.12931359,21.04074113,26.44469292,32.6442344,42.44530056,52.55686047,56.68004999,59.84389669,62.76661266,71.61022945,75.48545486,83.16314063,85.45605008,84.84272126,91.15688352,100,106.5541184,106.9740741,105.44366,116.3321638,130.2343797,142.0811582,157.3819696,182.4845921,177.4111134,189.6511764,211.6015511,267.1390344,352.0096236,482.5861292,667.004236,912.9356451,1252.738858,1417.94931,1699.147857,2745.592096,5992.916062,12713.59109,
Turks and Caicos Islands,TCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24948992,100,102.6246755,105.2690866,105.9250902,108.2389217,110.6368301,114.9208602,113.8176851,102.2876765,126.656944,140.1336252,157.9965133
Chad,TCD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.823052084,9.269748027,9.411999722,9.943030862,10.76146676,11.37117935,12.05150282,12.44670629,12.69955677,12.96209976,13.46237875,14.67288203,15.48776749,16.52755336,17.1449721,18.55440891,20.12216841,21.8563008,24.02002556,25.98720752,28.25716526,30.53321162,33.348613,33.35265717,41.37942542,39.26361478,32.61517518,31.59331506,34.55105923,34.11826898,36.85193695,37.98458085,33.08208048,32.64718222,46.86338589,51.0028884,56.84703139,58.99743263,62.97941056,58.21006401,61.28926281,69.74574246,71.0763653,71.13251896,78.0567408,100,109.9844279,113.6160414,123.4424881,111.6429237,118.7782408,128.9698877,130.3850043,124.9852822,125.7924188,115.1252,113.512481,113.5445504,119.238421,122.643911,115.9538127,124.2637312,143.0836247,141.7434976
East Asia & Pacific (IDA & IBRD countries),TEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,9.300845833,8.654731886,8.71665447,8.993400963,9.124690113,8.9126257,9.424010648,9.588750777,9.594594682,10.058835,9.895756095,11.12216059,11.08074692,11.42805899,16.23150997,15.53942512,17.74757963,21.41376915,18.77897905,20.19622836,22.3099104,25.13153898,26.9125503,30.75031327,31.32824859,32.39385933,34.20623096,34.77365817,35.67282724,36.02682816,37.09896655,38.08991438,39.32609765,36.10262649,49.04266756,54.47866,57.41393087,58.58289834,64.18145063,64.89715543,71.418967,72.58599111,76.23550991,74.02993504,72.61752607,76.88464647,76.49348566,80.29046331,87.57617965,90.30613056,90.22184244,92.76573306,94.38949752,95.97833318,96.43890995,98.56318069,100,99.11504847,99.56529069,99.57718231,101.5021224,104.0055377,108.3278135,111.1384494
Thailand,THA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.49233669,16.0653413,16.15217435,15.96372099,16.39119487,17.09873271,18.50857943,18.19991321,18.15387007,18.75900571,17.82195612,17.68181793,18.80230333,22.27050907,26.79914858,27.73390916,28.98112667,30.72425413,33.70364119,36.61751559,41.26884921,44.72405166,46.98612918,48.70072617,49.40584771,50.48151319,51.31605101,53.73981766,56.92035317,60.40202494,63.88914387,67.56054872,70.59432417,75.17635804,78.68917149,83.20611576,86.61601964,90.4454597,97.73871969,95.22003884,96.48746513,98.33764339,100,102.149549,105.7955314,111.1821703,116.8571454,119.7474173,125.8949867,126.1401951,131.2879628,136.2022001,138.8024968,141.2714405,143.3078194,144.3426646,148.1477792,150.9625055,153.119135,154.6724113,152.6635646,155.3673467,162.7737016,164.7599283
Tajikistan,TJK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.001377488,0.001321989,0.001398968,0.001362953,0.001461941,0.001553896,0.003102097,0.020908582,0.273319289,0.992180391,3.914456891,20.76277759,34.31073916,64.46176376,81.54486844,100,130.9477063,155.5916752,197.735966,232.2044661,254.2971529,307.8583353,391.7127982,502.0327834,562.9102903,633.0583003,717.4092392,802.5550666,831.711968,871.356861,931.1864097,936.2277576,1028.029263,1053.650091,1092.199818,1110.286211,1221.809016,1322.75821,1351.703069
Turkmenistan,TKM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03E-05,1.98E-05,2.14E-05,1.69E-05,3.49E-05,0.001113076,0.013735243,0.144536948,1.164560904,12.97334375,20.9908759,24.68879723,30.36853018,37.49436858,49.61062232,62.08923183,78.94914666,93.43454962,100,112.2499593,122.6547949,195.9292423,215.0539272,220.0132603,248.3013649,268.8360965,271.9342869,273.7540194,259.6466596,247.0132843,243.2032459,246.1481355,256.9361985,245.7601373,252.5720676,280.4607794,271.2512531
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63071107,27.71248417,31.91249229,33.43040195,34.39082798,35.44387803,38.33613068,38.42470026,39.9143409,42.78226658,44.06526223,49.27995784,51.93715175,55.4691075,49.65309903,50.5654634,51.76922404,56.15796787,60.23321899,61.29641113,68.01682641,75.88343032,80.55820407,93.96531922,93.28120367,99.99999371,100.1413608,99.92826051,98.5665431,103.6567988,83.72706566,133.1962393,148.4585654,117.5295422
Middle East & North Africa (IDA & IBRD countries),TMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,10.11488813,10.91044091,11.81132254,12.58075736,13.86854336,16.11116563,17.8853344,19.50738825,20.8348857,23.38668987,25.59937539,27.50589003,27.52398084,35.40299564,34.19129235,35.20839996,35.16686316,36.16110883,39.00558086,40.03522394,41.64492791,44.81798005,49.92709751,54.12544606,58.59201131,69.28134313,72.33439715,75.54057826,79.24877446,85.36803194,85.77371907,89.44877293,87.39927646,87.43558118,91.98394329,94.71913679,100,104.9373409,109.8987833,110.3806301,113.112068,115.4625705,
South Asia (IDA & IBRD),TSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.650529305,3.495742419,3.602275517,3.735596811,3.642999817,3.743299795,3.534684505,3.697616622,4.027531856,4.025346049,4.100769627,4.372870556,4.858693067,5.887895777,9.27412288,11.55290996,12.47663994,14.14130995,14.58885704,18.19346939,22.33012598,23.94231964,26.85417182,28.55261032,30.2688241,30.64343048,30.260489,31.72893115,33.04821103,35.42239791,40.90893289,41.55218155,38.6789075,42.08720968,47.67125752,49.65880948,50.57727061,48.78503082,47.87934458,49.93967983,55.95399192,57.51731715,54.53071037,60.24474436,65.59702282,74.33548148,75.62090004,85.263964,105.5504105,76.38494059,86.11129183,99.6563425,99.99985565,101.6537644,100.7225541,91.92583476,91.24418994,98.73867797,101.3918428,97.52649969,93.82840876,111.7434043,135.0022613,121.2537886
Tunisia,TUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,3.021442757,3.217520974,4.205313663,4.683347159,5.461347738,5.544791754,5.773871944,5.850612931,5.931396068,6.32282597,6.669525877,6.862056652,7.449503827,9.266789881,9.729625293,10.01154634,10.97799185,11.68771134,12.90181223,14.55308453,16.21370033,18.80913444,21.19802926,22.67790666,23.49365841,24.32126196,25.57884425,27.54948802,29.98191037,31.32405193,33.52826347,35.43653963,37.09898938,38.77811103,40.85316477,42.6329718,48.65502254,50.24685723,51.93586461,53.64121997,55.74051076,57.01407153,58.54476039,60.50695212,63.03362326,65.45022294,66.84200659,71.08000654,73.2287871,80.15990978,83.82411069,87.73183212,91.6800016,95.9565624,100.0000185,104.934983,109.8814981,118.5892373,127.0508311,135.6975208,141.8266797,146.1594223,159.1495404
Turkiye,TUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.56E-05,5.80E-05,6.14E-05,6.53E-05,6.69E-05,6.96E-05,7.38E-05,7.81E-05,8.19E-05,8.75E-05,9.50E-05,0.000111111,0.000123306,0.000150348,0.000193937,0.000235263,0.000271994,0.000337515,0.000497973,0.000880023,0.001698472,0.002446769,0.003137415,0.003961245,0.005872024,0.008987395,0.012223477,0.01633206,0.027604142,0.048418998,0.076620352,0.1219521,0.201464183,0.33922424,0.694558705,1.291931578,2.289606519,4.154602362,10.12225914,15.61661718,23.32510064,35.68268313,49.09038739,60.52318565,68.04471125,72.86596219,79.69802518,84.63911003,94.83486722,100,107.0092836,115.7849513,124.37929,132.1904458,141.9586835,153.0952243,165.5425979,183.723184,214.0600642,243.7453935,279.7937324,360.8583718,707.4130346,1190.108779
Tuvalu,TUV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,11.62947286,12.41537551,13.26252239,14.17289829,15.14013362,16.15760554,17.23202088,18.42004304,19.75516913,21.07643125,22.3737389,23.74763995,25.67430724,28.00327817,29.06605037,30.12992572,31.91912556,32.98604719,35.11486942,38.58866713,39.37951052,40.42033919,43.38883596,44.49370435,42.4181116,44.60282026,50.26392772,49.60780634,50.96738106,54.08732517,61.9047619,64.28571429,67.39130435,68.18181818,72.09302326,73.17073171,76.19047619,75.55555556,79.16666667,80,79.54545455,80.85106383,82.60869565,83.33333333,89.58333333,92.45283019,100,102.9699622,110.4822322,117.5959001,118.6434741,124.2016429,131.0917992,138.9626802
Tanzania,TZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.118417747,0.124787637,0.125529117,0.131654827,0.13532838,0.132034094,0.135637467,0.13403221,0.135224879,0.137556228,0.14239889,0.146628902,0.155830654,0.172107999,0.205733368,0.235159984,0.292388803,0.345488999,0.377135481,0.414990726,0.468891048,0.552046022,0.657041385,0.798775076,0.962072867,1.289422144,1.617710819,2.189532273,2.985959092,3.601088879,4.409504008,5.649130424,7.082624448,8.815175072,11.56286111,14.66887124,17.50196655,21.10513703,24.1067336,26.88865066,29.09381693,30.49496619,32.70067645,35.45364263,37.89484684,40.33004645,42.55227044,46.42426728,54.02891259,58.91402449,64.46886069,72.33304495,79.9163647,87.64122722,92.94426282,100.0000001,107.4720338,110.3072793,113.6621232,116.2540844,123.7211005,127.029778,130.5391215,134.1266131
Uganda,UGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,0.028183752,0.041132634,0.051529651,0.113538345,0.26940478,0.756995134,2.195097507,4.729265821,6.828118233,8.604749307,12.48274023,16.2446476,17.3571619,18.98464536,19.85271471,20.46720954,22.26539857,22.2402096,24.71272173,25.83331412,25.01451268,26.96733086,31.17087704,30.62813432,31.36493091,33.66123507,35.80352916,66.36301395,70.10430294,76.68825756,79.6311354,82.48742924,86.69949088,91.19733897,95.55748401,100,104.4433853,107.5766992,110.5043823,113.3168507,118.894631,126.9176587
Ukraine,UKR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29E-05,3.35E-05,3.48E-05,4.04E-05,7.93E-05,0.00148115,0.050856534,0.535517243,2.762250857,4.58935996,5.418831492,6.069742494,7.732847489,9.859489739,10.86524799,11.43608001,12.36976044,14.26366184,17.70064215,20.32962923,24.97339308,32.22070032,36.29015189,41.25218717,47.10253468,50.8625233,53.05408436,61.4906056,85.39918595,100,122.0983175,140.899664,152.5185691,168.220295,209.94693,283.2504992,335.5964821
Upper middle income,UMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.92E-06,3.46E-06,3.88E-06,4.65E-06,6.52E-06,1.06E-05,1.82E-05,3.25E-05,7.04E-05,8.94E-05,9.32E-05,0.000122714,0.000207591,0.000605281,0.000777708,0.001290823,0.001901273,0.002958508,0.004343139,0.007783261,0.012045584,0.015339401,0.018125384,0.027864343,0.043565791,0.075811952,0.129610642,0.22394644,0.391091982,0.688632674,1.424344935,2.860200965,4.565556397,6.750263198,9.379975542,13.23029856,16.72729639,21.32482158,23.96566733,24.89625324,25.77740845,27.02158557,30.43070356,35.46443952,39.04814099,39.31283599,42.22764656,46.58341486,50.73045147,55.10193228,58.26856153,64.02282685,70.04923951,76.35314336,84.15693595,92.45095571,100,105.6801714,113.6331962,123.0151325,136.5180646,151.7816334,158.2242378,163.6528643
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.79579194,16.00905944,16.20831375,16.38472277,16.63113912,16.95042802,17.44178339,17.99142271,18.77714201,19.70820442,20.74539371,21.79714524,22.74011735,23.98625837,26.14470812,28.56643771,30.1385893,32.01120013,34.26284574,37.1055388,40.45732122,44.28545934,47.021594,48.86338695,50.62631898,52.2273891,53.27919259,54.59912516,56.52510923,58.74132281,60.94020383,63.00108656,64.43678956,65.96415078,67.37261629,68.78521017,70.04450542,71.25238647,72.05316754,73.07279056,74.72803189,76.41067545,77.59809326,79.13012383,81.25800218,83.80580991,86.39024426,88.73077929,90.44036382,90.99818254,92.10407133,94.00427915,95.75479387,97.3844259,99.08049065,100,100.9503225,102.7581442,105.1122205,106.8470616,108.2668804,113.2103304,121.2816392,125.6458273
Uzbekistan,UZB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49E-05,7.39E-05,7.49E-05,7.79E-05,0.00014856,0.001206526,0.01422353,0.190395503,0.896656108,1.627926281,2.703775027,3.758192011,5.416132069,7.977562568,11.58657009,16.85650454,21.36817887,24.76962418,30.07796929,37.1360079,45.26771666,57.39565544,67.30304389,100,121.6265099,140.3555265,157.1811947,179.2257278,198.0456829,215.7318922,288.3890352,363.0274589,426.8332036,472.1216502,536.7691416,614.4002179,692.1743032
St. Vincent and the Grenadines,VCT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.053215571,5.17966158,5.182445777,5.217987895,5.418808171,5.498657904,5.859573674,6.546766525,6.763505376,7.132267286,7.136448347,7.437867813,7.911153377,9.92330126,12.4485458,14.37422921,15.48314408,21.25115357,23.86588588,26.97465002,30.49579828,36.14152084,38.54822789,40.54789582,42.01584006,42.68198539,44.63834093,48.51483684,48.61986925,51.29436932,55.1270797,57.78787439,59.25303187,58.54484964,59.9325364,60.71855581,62.88332944,63.73781438,65.78443687,66.97993472,72.17872622,76.59550838,76.75397306,75.08573257,77.89936482,80.16123862,83.12902657,89.21940161,91.23408487,90.19045157,95.22361754,94.91994515,95.95717512,98.10870893,97.67248701,96.95754997,96.38208798,98.47506698,100,102.3124706,101.4254718,101.0274296,104.4664446,108.6797269
"Venezuela, RB",VEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.178324867,0.181915849,0.183125688,0.19213516,0.19143098,0.195579689,0.200752628,0.205639403,0.207829666,0.211527915,0.220746859,0.238920192,0.253897565,0.282335094,0.423807475,0.43339823,0.460240942,0.499124063,0.529504124,0.645706871,0.826680683,0.930895158,0.970779393,1.006069715,1.434165021,1.583608039,1.564971772,2.150968013,2.548846762,4.821478151,6.833994814,8.299860488,10.64407826,14.01248455,22.82503201,34.63924617,74.6561376,100,118.8902867,150.0308748,194.219206,209.7507295,279.016453,376.4873792,504.318866,653.6177225,770.643502,889.696192,1157.783478,1248.457217,1822.03927,2334.928584,2663.206235,3608.71568,5068.097987,,,,,,,,,
British Virgin Islands,VGB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00083385,72.0594391,76.9402229,86.7045232,84.82784714,87.01345944,76.262354,80.81954598,82.69267546,87.97916667,100,97.54697286,94.7130712,97.7321238,99.73739496,100.3703704,101.8696442,103.9868786,108.4637086,111.5042058,117.1220857,
Viet Nam,VNM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.02122781,0.105730008,0.489060834,2.499297727,4.241026456,6.026290704,10.39814673,13.79097721,16.1926724,18.93770539,22.1647274,24.09234213,25.68181146,27.95153506,29.55447253,30.56193357,31.36334839,32.8370896,35.17167613,38.13781336,45.31173421,49.19447314,53.93201189,66.16018746,70.27245539,100,121.4136793,132.4352011,137.783628,142.8790567,140.4265209,142.9816319,149.2198064,154.6314825,158.3785542,160.7027249,165.3321974,172.0302054,175.309499
Vanuatu,VUT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,30.14862214,34.34309901,39.72885938,42.94569412,44.14714453,49.51818464,47.80973224,46.38857495,54.03117726,59.32410131,63.14971202,62.5383569,68.95970067,70.88104278,72.34307761,74.01441981,75.29630428,76.86637886,79.30844123,82.95181171,85.50559854,87.36874037,90.53577468,93.13815421,93.88208849,95.86945795,96.2716705,100,105.7769601,113.3554251,116.2513324,117.9622135,121.2497141,120.6870721,124.3163571,126.0466055,133.4377513,135.5420434,142.8126364,147.3921311,152.2256538,156.4656586,157.5604732,175.2474512,195.0679753
World,WLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,4.092173432,4.272604543,4.600142973,5.145014283,6.445914692,6.985979961,7.303172725,8.411690086,8.164287481,9.33115295,11.38400634,13.23071751,15.99649154,18.85934615,21.85150213,22.18779286,22.11907594,23.11828944,27.36604126,26.60195562,28.99784465,30.77001131,33.40576076,33.62447829,56.56577145,52.62004708,55.03533404,61.54954039,63.65062059,64.36747541,65.70303527,67.91515702,68.92121928,70.6769861,75.67579907,78.69914818,82.84982834,89.05419473,97.17578134,98.80612278,93.72161556,92.86888017,96.60822266,98.87493182,99.71844694,103.6719507,105.9991336,106.3223307,107.4893069,109.1010942,110.4360653,109.9929374,116.1947542,126.3163448
